strategy,model,repeat,fold,ACC,BAL,F1,AUC,MCC,BRIER
iterative,XGB,3,5,0.6493506493506493,0.6107407407407407,0.49056603773584906,0.7118518518518518,0.22347685044988602,0.2658175528049469
iterative,XGB,3,6,0.7272727272727273,0.7388888888888889,0.6666666666666666,0.8103703703703703,0.4569299776953924,0.19666264951229095
iterative,XGB,3,7,0.7402597402597403,0.6892592592592592,0.5833333333333334,0.7992592592592593,0.40555555555555556,0.20629438757896423
iterative,XGB,3,8,0.7236842105263158,0.6884615384615385,0.5882352941176471,0.81,0.3806004623165025,0.21059425175189972
iterative,XGB,3,9,0.7105263157894737,0.696923076923077,0.6071428571428571,0.7523076923076923,0.3822598997961939,0.22216324508190155
iterative,XGB,4,0,0.7012987012987013,0.7018518518518518,0.6229508196721312,0.7340740740740741,0.3879322914310754,0.2453100085258484
iterative,XGB,4,1,0.7792207792207793,0.7533333333333333,0.6792452830188679,0.8666666666666667,0.5112313234371975,0.17148980498313904
iterative,XGB,4,2,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8733333333333333,0.5621703750837337,0.15270918607711792
iterative,XGB,4,3,0.7922077922077922,0.7633333333333333,0.6923076923076923,0.8348148148148148,0.5366993141845384,0.160986989736557
iterative,XGB,4,4,0.8181818181818182,0.8088888888888889,0.75,0.8348148148148148,0.6083864722500479,0.1803218126296997
iterative,XGB,4,5,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.7985185185185185,0.4848401374141137,0.20874689519405365
iterative,XGB,4,6,0.7012987012987013,0.7188888888888889,0.6461538461538462,0.7977777777777778,0.41782699435409404,0.23656706511974335
iterative,XGB,4,7,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8762962962962962,0.5621703750837337,0.15023678541183472
iterative,XGB,4,8,0.6973684210526315,0.6776923076923077,0.5818181818181818,0.7023076923076923,0.34707423212168276,0.2438165545463562
iterative,XGB,4,9,0.7368421052631579,0.716923076923077,0.6296296296296297,0.7538461538461538,0.4266854105315057,0.21277949213981628
iterative,SVM,0,0,0.6883116883116883,0.7003703703703703,0.625,0.825925925925926,0.38273618458017133,0.16359230235541797
iterative,SVM,0,1,0.7272727272727273,0.7048148148148148,0.6181818181818182,0.8288888888888888,0.4063321549001754,0.1687998982894471
iterative,SVM,0,2,0.7012987012987013,0.6848148148148148,0.5964912280701754,0.7666666666666667,0.36167967605963075,0.18573630498020757
iterative,SVM,0,3,0.8961038961038961,0.8688888888888888,0.84,0.8962962962962963,0.7691865051883202,0.11536014703050733
iterative,SVM,0,4,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.8274074074074074,0.4398765500800706,0.15961783700194287
iterative,SVM,0,5,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8548148148148148,0.4866666666666667,0.1592134671072185
iterative,SVM,0,6,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.8192592592592592,0.42962962962962964,0.17013148750143292
iterative,SVM,0,7,0.7662337662337663,0.768888888888889,0.7,0.84,0.5185449728701349,0.15583438459145463
iterative,SVM,0,8,0.7368421052631579,0.7538461538461538,0.6774193548387096,0.8376923076923077,0.48238191061886604,0.16053626579435934
iterative,SVM,0,9,0.6842105263157895,0.6584615384615384,0.5555555555555556,0.7684615384615385,0.31169217932443327,0.1881578362936588
iterative,SVM,1,0,0.7012987012987013,0.6848148148148148,0.5964912280701754,0.7822222222222223,0.36167967605963075,0.18182289481534503
iterative,SVM,1,1,0.6623376623376623,0.6377777777777778,0.5357142857142857,0.7111111111111111,0.2713666279100933,0.23095493397317257
iterative,SVM,1,2,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8429629629629629,0.5621703750837337,0.15009672206179303
iterative,SVM,1,3,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.84,0.5066740688254677,0.1602189140466946
iterative,SVM,1,4,0.7272727272727273,0.6792592592592592,0.5714285714285714,0.8322222222222222,0.378691704962503,0.17621011101538145
iterative,SVM,1,5,0.8441558441558441,0.8374074074074074,0.7857142857142857,0.9348148148148149,0.664556446306707,0.10232409370990848
iterative,SVM,1,6,0.7272727272727273,0.7644444444444445,0.6956521739130435,0.8540740740740741,0.5068420748999524,0.14927341231368035
iterative,SVM,1,7,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.7822222222222223,0.42962962962962964,0.18781472507981303
iterative,SVM,1,8,0.6973684210526315,0.6684615384615384,0.5660377358490566,0.8034615384615384,0.3339815779363246,0.17944183835591634
iterative,SVM,1,9,0.7894736842105263,0.7753846153846153,0.7037037037037037,0.8707692307692307,0.5416786417385782,0.14012557239047127
iterative,SVM,2,0,0.7792207792207793,0.7448148148148148,0.6666666666666666,0.8548148148148148,0.5044185153893525,0.15993664750549716
iterative,SVM,2,1,0.7532467532467533,0.7418518518518519,0.6666666666666666,0.8481481481481481,0.4733002574487753,0.1566502292198546
iterative,SVM,2,2,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.8385185185185184,0.46354777877784786,0.15497947727680556
iterative,SVM,2,3,0.6883116883116883,0.7088888888888889,0.6363636363636364,0.7696296296296297,0.39873845146482073,0.19260646882567872
iterative,SVM,2,4,0.7662337662337663,0.7348148148148148,0.6538461538461539,0.8185185185185185,0.4785757597651158,0.16786844331287565
iterative,SVM,2,5,0.7922077922077922,0.7974074074074073,0.7333333333333333,0.8466666666666667,0.5735421669624219,0.1549490009530334
iterative,SVM,2,6,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.845925925925926,0.49604652413672967,0.14622350214104232
iterative,SVM,2,7,0.8701298701298701,0.8574074074074074,0.8148148148148148,0.9014814814814814,0.7148148148148148,0.12351927547601516
iterative,SVM,2,8,0.7368421052631579,0.6892307692307692,0.5833333333333334,0.8361538461538461,0.3958997306599194,0.1649110002645445
iterative,SVM,2,9,0.7631578947368421,0.7738461538461539,0.7,0.7838461538461537,0.5225696870130913,0.1823907865708625
iterative,SVM,3,0,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.8422222222222222,0.5760658398584765,0.14905575113754407
iterative,SVM,3,1,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.8281481481481482,0.46354777877784786,0.16194086376839045
iterative,SVM,3,2,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8511111111111112,0.5522164981933888,0.1509377065976686
iterative,SVM,3,3,0.7662337662337663,0.768888888888889,0.7,0.86,0.5185449728701349,0.14157431604176354
iterative,SVM,3,4,0.7012987012987013,0.7359259259259259,0.6666666666666666,0.84,0.4521826354499575,0.15937214691853444
iterative,SVM,3,5,0.7272727272727273,0.6792592592592592,0.5714285714285714,0.7651851851851852,0.378691704962503,0.1872208875499071
iterative,SVM,3,6,0.7662337662337663,0.768888888888889,0.7,0.8581481481481481,0.5185449728701349,0.14619194102253483
iterative,SVM,3,7,0.8181818181818182,0.7748148148148148,0.7083333333333334,0.8540740740740741,0.5888888888888889,0.14546036679558985
iterative,SVM,3,8,0.7368421052631579,0.6984615384615385,0.6,0.826923076923077,0.40510791899875637,0.17545141625247482
iterative,SVM,3,9,0.6578947368421053,0.6384615384615384,0.5357142857142857,0.7330769230769231,0.26877649204419884,0.20667139176816543
iterative,SVM,4,0,0.6363636363636364,0.6177777777777778,0.5172413793103449,0.7437037037037036,0.2291925375341376,0.18952195796929164
iterative,SVM,4,1,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.8925925925925925,0.519487944872376,0.1412796411773531
iterative,SVM,4,2,0.8311688311688312,0.8274074074074074,0.7719298245614035,0.8903703703703704,0.6407311295324921,0.12953077061808158
iterative,SVM,4,3,0.7662337662337663,0.7262962962962962,0.64,0.8377777777777777,0.47186039625508397,0.15601480689087216
iterative,SVM,4,4,0.7792207792207793,0.7533333333333333,0.6792452830188679,0.8588888888888888,0.5112313234371975,0.15426467702310942
iterative,SVM,4,5,0.7402597402597403,0.7488888888888889,0.6774193548387096,0.8451851851851852,0.4770278351999552,0.15521524512129392
iterative,SVM,4,6,0.6883116883116883,0.6918518518518519,0.6129032258064516,0.7577777777777778,0.3677089562999654,0.20658387319452698
iterative,SVM,4,7,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.885925925925926,0.5760658398584765,0.1347827758282907
iterative,SVM,4,8,0.7631578947368421,0.7553846153846153,0.6785714285714286,0.7830769230769231,0.49574330754818896,0.1722644903137207
iterative,SVM,4,9,0.7105263157894737,0.7061538461538461,0.6206896551724138,0.8023076923076923,0.39617930531268536,0.17497854883058817
iterative,MLP,0,0,0.7012987012987013,0.6848148148148148,0.5964912280701754,0.7474074074074074,0.36167967605963075,0.2649223471014245
iterative,MLP,0,1,0.6753246753246753,0.6307407407407407,0.5098039215686274,0.7140740740740741,0.2693793281882624,0.28687592287395747
iterative,MLP,0,2,0.6103896103896104,0.5637037037037037,0.4230769230769231,0.6674074074074074,0.12983443324858032,0.3201592565606104
iterative,MLP,0,3,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.8429629629629629,0.519487944872376,0.20771098615070657
iterative,MLP,0,4,0.7272727272727273,0.7133333333333334,0.631578947368421,0.7785185185185186,0.417489966754203,0.25029069236149926
iterative,MLP,0,5,0.7532467532467533,0.7418518518518519,0.6666666666666666,0.8007407407407408,0.4733002574487753,0.2300283853692108
iterative,MLP,0,6,0.7402597402597403,0.7062962962962962,0.6153846153846154,0.7644444444444445,0.4204522053456932,0.24348832122371758
iterative,MLP,0,7,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.8088888888888888,0.5760658398584765,0.1712517979374639
iterative,MLP,0,8,0.6842105263157895,0.6584615384615384,0.5555555555555556,0.7123076923076923,0.31169217932443327,0.25310763720160023
iterative,MLP,0,9,0.7236842105263158,0.6976923076923077,0.6037735849056604,0.7546153846153847,0.39193271931340373,0.24828290297321148
iterative,MLP,1,0,0.6493506493506493,0.6192592592592592,0.509090909090909,0.7111111111111111,0.23659846994187425,0.30088711594505935
iterative,MLP,1,1,0.5974025974025974,0.5622222222222222,0.43636363636363634,0.6103703703703702,0.12344267996967352,0.36876399267574006
iterative,MLP,1,2,0.7142857142857143,0.6777777777777778,0.5769230769230769,0.7688888888888888,0.36232865092627065,0.2326169377562374
iterative,MLP,1,3,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.7985185185185185,0.42962962962962964,0.2297323498371305
iterative,MLP,1,4,0.7922077922077922,0.7548148148148148,0.68,0.8014814814814815,0.5313256180417312,0.19470236006957073
iterative,MLP,1,5,0.8571428571428571,0.855925925925926,0.8070175438596491,0.9051851851851852,0.6965414202270644,0.12051491661768815
iterative,MLP,1,6,0.6753246753246753,0.6903703703703703,0.6153846153846154,0.7859259259259259,0.3633892979661664,0.28099249424318534
iterative,MLP,1,7,0.6233766233766234,0.5651851851851852,0.40816326530612246,0.6459259259259259,0.13770607453181927,0.3316191194557528
iterative,MLP,1,8,0.7631578947368421,0.7553846153846153,0.6785714285714286,0.79,0.49574330754818896,0.20893798757708354
iterative,MLP,1,9,0.7631578947368421,0.7276923076923076,0.64,0.7792307692307692,0.4647749768357825,0.20416942474677705
iterative,MLP,2,0,0.7272727272727273,0.6877777777777778,0.5882352941176471,0.7488888888888889,0.3868989217888074,0.22393378631370583
iterative,MLP,2,1,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.76,0.4866666666666667,0.21861320128126724
iterative,MLP,2,2,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.7844444444444444,0.42962962962962964,0.24463594261841481
iterative,MLP,2,3,0.6363636363636364,0.6262962962962964,0.5333333333333333,0.7466666666666666,0.2435590024086997,0.2851337067771818
iterative,MLP,2,4,0.7272727272727273,0.7048148148148148,0.6181818181818182,0.7414814814814815,0.4063321549001754,0.2763711449477744
iterative,MLP,2,5,0.7792207792207793,0.7703703703703704,0.7017543859649122,0.7866666666666666,0.5291105481433476,0.20500157602227118
iterative,MLP,2,6,0.7272727272727273,0.7048148148148148,0.6181818181818182,0.8318518518518518,0.4063321549001754,0.24421910923539575
iterative,MLP,2,7,0.7272727272727273,0.7218518518518519,0.6440677966101694,0.8333333333333333,0.4296142637737487,0.2091107422371939
iterative,MLP,2,8,0.6710526315789473,0.6115384615384616,0.46808510638297873,0.7384615384615385,0.2366657051848789,0.2942911337608349
iterative,MLP,2,9,0.6578947368421053,0.6569230769230769,0.5666666666666667,0.7123076923076923,0.2994500453670523,0.29057598650828775
iterative,MLP,3,0,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.8037037037037037,0.44565871858907996,0.2075725200955794
iterative,MLP,3,1,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.8244444444444444,0.4848401374141137,0.21862359351729194
iterative,MLP,3,2,0.7142857142857143,0.6948148148148148,0.6071428571428571,0.7503703703703705,0.3837065760234115,0.24753604415978095
iterative,MLP,3,3,0.7402597402597403,0.6892592592592592,0.5833333333333334,0.7385185185185185,0.40555555555555556,0.25749056656246133
iterative,MLP,3,4,0.7142857142857143,0.7033333333333334,0.6206896551724138,0.7666666666666666,0.39568145630893564,0.24872549357013782
iterative,MLP,3,5,0.7012987012987013,0.6677777777777778,0.5660377358490566,0.7274074074074074,0.3385786396448106,0.2628203293369072
iterative,MLP,3,6,0.6623376623376623,0.6633333333333333,0.5806451612903226,0.7525925925925926,0.31304951684997057,0.2653249418673015
iterative,MLP,3,7,0.7012987012987013,0.6677777777777778,0.5660377358490566,0.7237037037037036,0.3385786396448106,0.25809244147382704
iterative,MLP,3,8,0.7236842105263158,0.6884615384615385,0.5882352941176471,0.8392307692307692,0.3806004623165025,0.227335259290779
iterative,MLP,3,9,0.7236842105263158,0.6976923076923077,0.6037735849056604,0.7553846153846154,0.39193271931340373,0.2501835923880019
iterative,MLP,4,0,0.6103896103896104,0.5722222222222222,0.4444444444444444,0.6607407407407406,0.14444444444444443,0.3336666302193581
iterative,MLP,4,1,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.84,0.49604652413672967,0.19867251450315732
iterative,MLP,4,2,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8229629629629629,0.4866666666666667,0.19741496880106338
iterative,MLP,4,3,0.7402597402597403,0.6892592592592592,0.5833333333333334,0.7985185185185185,0.40555555555555556,0.2233655872361175
iterative,MLP,4,4,0.6493506493506493,0.6277777777777778,0.5263157894736842,0.6962962962962963,0.2500590946704862,0.30064864840189476
iterative,MLP,4,5,0.6883116883116883,0.6748148148148148,0.5862068965517241,0.76,0.3401851500506696,0.27083467707134
iterative,MLP,4,6,0.6753246753246753,0.7074074074074074,0.6376811594202898,0.7081481481481482,0.39752319599996266,0.31190322298411943
iterative,MLP,4,7,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8674074074074074,0.5952918846948437,0.17191383933523807
iterative,MLP,4,8,0.7236842105263158,0.6884615384615385,0.5882352941176471,0.7146153846153847,0.3806004623165025,0.24074376558626476
iterative,MLP,4,9,0.7631578947368421,0.7276923076923076,0.64,0.7776923076923077,0.4647749768357825,0.2217986912323916
iterative,NB,0,0,0.7272727272727273,0.7303703703703703,0.6557377049180327,0.8348148148148148,0.4427410738901448,0.1960058833409646
iterative,NB,0,1,0.6883116883116883,0.6577777777777778,0.5555555555555556,0.7948148148148148,0.31555555555555553,0.21448096761327273
iterative,NB,0,2,0.7142857142857143,0.6777777777777778,0.5769230769230769,0.7688888888888888,0.36232865092627065,0.19185528306872493
iterative,NB,0,3,0.8831168831168831,0.8674074074074074,0.8301886792452831,0.9362962962962962,0.7414349018270466,0.09473022408335664
iterative,NB,0,4,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8437037037037037,0.5066740688254677,0.1628682335119856
iterative,NB,0,5,0.7662337662337663,0.7348148148148148,0.6538461538461539,0.8385185185185184,0.4785757597651158,0.1691840732182557
iterative,NB,0,6,0.7532467532467533,0.7077777777777778,0.6122448979591837,0.8355555555555555,0.43893811257017395,0.17746639737984596
iterative,NB,0,7,0.7012987012987013,0.7018518518518518,0.6229508196721312,0.8214814814814815,0.3879322914310754,0.20545097161262946
iterative,NB,0,8,0.7236842105263158,0.7530769230769231,0.676923076923077,0.8515384615384616,0.4804199701578033,0.18657485415879804
iterative,NB,0,9,0.6710526315789473,0.6392307692307693,0.5283018867924528,0.7169230769230769,0.2760304365592454,0.2436611341639572
iterative,NB,1,0,0.6883116883116883,0.6577777777777778,0.5555555555555556,0.7666666666666666,0.31555555555555553,0.21175925429953651
iterative,NB,1,1,0.7402597402597403,0.7318518518518519,0.6551724137931034,0.7940740740740742,0.4511777625672017,0.2041533270230462
iterative,NB,1,2,0.7662337662337663,0.7262962962962962,0.64,0.8244444444444444,0.47186039625508397,0.15961046057656747
iterative,NB,1,3,0.7532467532467533,0.7418518518518519,0.6666666666666666,0.8607407407407407,0.4733002574487753,0.16731256408458697
iterative,NB,1,4,0.7402597402597403,0.6807407407407408,0.5652173913043478,0.8177777777777778,0.4000940939272025,0.20732958895370393
iterative,NB,1,5,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8948148148148147,0.5952918846948437,0.1304502592985921
iterative,NB,1,6,0.7402597402597403,0.7744444444444445,0.7058823529411765,0.8488888888888889,0.5249381604221485,0.18948467933655083
iterative,NB,1,7,0.7012987012987013,0.7103703703703703,0.6349206349206349,0.7925925925925925,0.4023817477999735,0.2009994405209428
iterative,NB,1,8,0.6973684210526315,0.6684615384615384,0.5660377358490566,0.7776923076923077,0.3339815779363246,0.21239864657549015
iterative,NB,1,9,0.7631578947368421,0.7369230769230769,0.6538461538461539,0.8653846153846154,0.47384615384615386,0.16151791290367043
iterative,NB,2,0,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.8555555555555556,0.4398765500800706,0.15400878059032524
iterative,NB,2,1,0.7012987012987013,0.7103703703703703,0.6349206349206349,0.8214814814814815,0.4023817477999735,0.20576885919145996
iterative,NB,2,2,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.8007407407407408,0.46354777877784786,0.19235474591168697
iterative,NB,2,3,0.6753246753246753,0.6818518518518519,0.6031746031746031,0.7807407407407407,0.3478335179045545,0.22686635074756714
iterative,NB,2,4,0.7922077922077922,0.7462962962962962,0.6666666666666666,0.854074074074074,0.5277777777777778,0.16784318546453997
iterative,NB,2,5,0.6883116883116883,0.6918518518518519,0.6129032258064516,0.7933333333333333,0.3677089562999654,0.19599629676885963
iterative,NB,2,6,0.7792207792207793,0.7533333333333333,0.6792452830188679,0.8570370370370369,0.5112313234371975,0.15669693385324496
iterative,NB,2,7,0.8311688311688312,0.8103703703703704,0.7547169811320755,0.9044444444444445,0.626333112632122,0.12236581813793662
iterative,NB,2,8,0.7105263157894737,0.6599999999999999,0.5416666666666666,0.8,0.3347444877124522,0.20351478886562535
iterative,NB,2,9,0.7236842105263158,0.6976923076923077,0.6037735849056604,0.7861538461538462,0.39193271931340373,0.20206153270536364
iterative,NB,3,0,0.7662337662337663,0.7262962962962962,0.64,0.8118518518518518,0.47186039625508397,0.1779782841838597
iterative,NB,3,1,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8422222222222222,0.49604652413672967,0.17648420274902735
iterative,NB,3,2,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8437037037037037,0.49604652413672967,0.16779440013973657
iterative,NB,3,3,0.7662337662337663,0.768888888888889,0.7,0.8599999999999999,0.5185449728701349,0.14949202060463962
iterative,NB,3,4,0.7272727272727273,0.7474074074074074,0.676923076923077,0.8577777777777778,0.4722646907420217,0.1773058252997156
iterative,NB,3,5,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.7562962962962962,0.44565871858907996,0.2090401272942962
iterative,NB,3,6,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8970370370370371,0.5952918846948437,0.1304548234729977
iterative,NB,3,7,0.7792207792207793,0.7533333333333333,0.6792452830188679,0.8496296296296297,0.5112313234371975,0.1524686579251477
iterative,NB,3,8,0.6578947368421053,0.6384615384615384,0.5357142857142857,0.7861538461538462,0.26877649204419884,0.22432541449920002
iterative,NB,3,9,0.6578947368421053,0.62,0.5,0.7153846153846154,0.24,0.2699119649927674
iterative,NB,4,0,0.7142857142857143,0.6777777777777778,0.5769230769230769,0.7488888888888889,0.36232865092627065,0.20972672593397626
iterative,NB,4,1,0.7792207792207793,0.7703703703703704,0.7017543859649122,0.8762962962962962,0.5291105481433476,0.15029010812206428
iterative,NB,4,2,0.8181818181818182,0.8174074074074074,0.7586206896551724,0.8896296296296298,0.6176666813419998,0.13594829812667134
iterative,NB,4,3,0.7662337662337663,0.7262962962962962,0.64,0.8162962962962963,0.47186039625508397,0.17338887045619059
iterative,NB,4,4,0.7792207792207793,0.7533333333333333,0.6792452830188679,0.8525925925925926,0.5112313234371975,0.16499328399820923
iterative,NB,4,5,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.8422222222222222,0.46354777877784786,0.17920439831559073
iterative,NB,4,6,0.6103896103896104,0.6318518518518519,0.5588235294117647,0.7362962962962962,0.2521970109450538,0.2852751627711222
iterative,NB,4,7,0.7662337662337663,0.7348148148148148,0.6538461538461539,0.8688888888888888,0.4785757597651158,0.14991927877786515
iterative,NB,4,8,0.75,0.726923076923077,0.6415094339622641,0.7923076923076923,0.4498838606904829,0.18952317268172528
iterative,NB,4,9,0.7105263157894737,0.7061538461538461,0.6206896551724138,0.7999999999999999,0.39617930531268536,0.20034325241183332
drop,LR,0,0,0.6753246753246753,0.6818518518518519,0.6031746031746031,0.8281481481481481,0.3478335179045545,0.15933856915292993
drop,LR,0,1,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8237037037037036,0.4866666666666667,0.1683430513114941
drop,LR,0,2,0.7532467532467533,0.7333333333333334,0.6545454545454545,0.8022222222222222,0.4629100498862757,0.16817977906856962
drop,LR,0,3,0.8961038961038961,0.8688888888888888,0.84,0.9274074074074075,0.7691865051883202,0.11463297828594345
drop,LR,0,4,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8325925925925926,0.5621703750837337,0.15436502982130146
drop,LR,0,5,0.8441558441558441,0.8374074074074074,0.7857142857142857,0.8866666666666667,0.664556446306707,0.136583890824837
drop,LR,0,6,0.7402597402597403,0.7062962962962962,0.6153846153846154,0.8214814814814815,0.4204522053456932,0.1630199142213417
drop,LR,0,7,0.7792207792207793,0.778888888888889,0.711864406779661,0.845925925925926,0.5400660110544787,0.15440109322088985
drop,LR,0,8,0.7236842105263158,0.7715384615384615,0.6956521739130435,0.8784615384615384,0.519806645146523,0.1447313390852334
drop,LR,0,9,0.6710526315789473,0.6484615384615384,0.5454545454545454,0.7461538461538462,0.28997976969473926,0.1992225590450595
drop,LR,1,0,0.7012987012987013,0.6933333333333334,0.6101694915254238,0.7955555555555556,0.37438839013338365,0.17594561355531269
drop,LR,1,1,0.7272727272727273,0.7303703703703703,0.6557377049180327,0.7703703703703704,0.4427410738901448,0.1945887324316176
drop,LR,1,2,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8422222222222222,0.49604652413672967,0.14758145587752464
drop,LR,1,3,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8711111111111112,0.5522164981933888,0.14748790594169375
drop,LR,1,4,0.7272727272727273,0.6792592592592592,0.5714285714285714,0.8222222222222222,0.378691704962503,0.17448321475195375
drop,LR,1,5,0.8311688311688312,0.8188888888888889,0.7636363636363637,0.9118518518518519,0.6326437348445768,0.10793884758975336
drop,LR,1,6,0.7532467532467533,0.7844444444444445,0.7164179104477612,0.8918518518518518,0.5433297407718514,0.13084741052021095
drop,LR,1,7,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.8022222222222222,0.4398765500800706,0.17403893854276523
drop,LR,1,8,0.7368421052631579,0.7261538461538461,0.6428571428571429,0.783076923076923,0.43900160367219143,0.18472338014240428
drop,LR,1,9,0.8289473684210527,0.8238461538461539,0.7636363636363637,0.8899999999999999,0.6325465442564001,0.13222430369220453
drop,LR,2,0,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.8681481481481481,0.5437037037037037,0.14717477509126028
drop,LR,2,1,0.7662337662337663,0.768888888888889,0.7,0.865925925925926,0.5185449728701349,0.1497380545458828
drop,LR,2,2,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.7859259259259259,0.46354777877784786,0.1677411108121788
drop,LR,2,3,0.6493506493506493,0.6533333333333333,0.5714285714285714,0.762962962962963,0.2932852880091356,0.1874440133238545
drop,LR,2,4,0.8181818181818182,0.7748148148148148,0.7083333333333334,0.8881481481481481,0.5888888888888889,0.14448308917185063
drop,LR,2,5,0.7532467532467533,0.7674074074074073,0.6984126984126984,0.8318518518518518,0.5114782075908113,0.15944384349591867
drop,LR,2,6,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8637037037037038,0.5522164981933888,0.13278371613922912
drop,LR,2,7,0.8311688311688312,0.8274074074074074,0.7719298245614035,0.9162962962962963,0.6407311295324921,0.11617516497512072
drop,LR,2,8,0.7368421052631579,0.6984615384615385,0.6,0.8192307692307692,0.40510791899875637,0.17210605676128982
drop,LR,2,9,0.7368421052631579,0.7446153846153847,0.6666666666666666,0.8076923076923077,0.46678977660158144,0.17664559315877254
drop,LR,3,0,0.8441558441558441,0.8374074074074074,0.7857142857142857,0.8785185185185185,0.664556446306707,0.1369475822301531
drop,LR,3,1,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.8333333333333333,0.46354777877784786,0.16086141026487516
drop,LR,3,2,0.8051948051948052,0.7988888888888889,0.7368421052631579,0.8688888888888888,0.5849208388379199,0.14267722061432853
drop,LR,3,3,0.7922077922077922,0.7974074074074073,0.7333333333333333,0.8792592592592593,0.5735421669624219,0.13206747400205412
drop,LR,3,4,0.7532467532467533,0.7759259259259259,0.7076923076923077,0.857037037037037,0.5267023871299493,0.14712428465238334
drop,LR,3,5,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.7896296296296296,0.4866666666666667,0.1771932630100941
drop,LR,3,6,0.7792207792207793,0.7874074074074073,0.7213114754098361,0.8962962962962964,0.5523586388082835,0.12517468569824902
drop,LR,3,7,0.8051948051948052,0.7818518518518518,0.7169811320754716,0.8296296296296296,0.5687822180346598,0.14986623558739479
drop,LR,3,8,0.7236842105263158,0.6792307692307692,0.5714285714285714,0.8161538461538461,0.37017951980791003,0.16976164698694513
drop,LR,3,9,0.6578947368421053,0.6292307692307693,0.5185185185185185,0.7369230769230769,0.254195563720897,0.22127675271282088
drop,LR,4,0,0.6623376623376623,0.6292592592592592,0.5185185185185185,0.7488888888888889,0.25851851851851854,0.18500683799598372
drop,LR,4,1,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8866666666666667,0.5621703750837337,0.1377356951769123
drop,LR,4,2,0.8311688311688312,0.835925925925926,0.7796610169491526,0.8970370370370371,0.6505177583352088,0.12403785657327313
drop,LR,4,3,0.7922077922077922,0.7548148148148148,0.68,0.8503703703703704,0.5313256180417312,0.1460459073163602
drop,LR,4,4,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8696296296296296,0.5522164981933888,0.14384193606382617
drop,LR,4,5,0.7662337662337663,0.7774074074074073,0.7096774193548387,0.8592592592592593,0.53168727464995,0.15055706816835163
drop,LR,4,6,0.6363636363636364,0.6518518518518519,0.5757575757575758,0.7607407407407407,0.28986305868896545,0.20194597021946356
drop,LR,4,7,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8866666666666667,0.49604652413672967,0.1344660125515335
drop,LR,4,8,0.75,0.7361538461538462,0.6545454545454545,0.7884615384615384,0.4612631569755697,0.1674655555098755
drop,LR,4,9,0.7631578947368421,0.7461538461538462,0.6666666666666666,0.83,0.48418202613504197,0.16413501088886426
drop,RF,0,0,0.7662337662337663,0.802962962962963,0.7352941176470589,0.8685185185185186,0.5794863903175674,0.14296233766233768
drop,RF,0,1,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8451851851851852,0.5522164981933888,0.1579961038961039
